Command line: ../src/biorad -t 100 --affinity data/curation_different_heterodimer.csv --pdb.ignore-charge --pdb ../data/PDBBind_hydrogen --cluster cluster/cluster.align.different_heterodimer -o output_hetatm/curation_different_heterodimer.out --hist.min 0.0 --hist.max 12.0 --hist.bins 1
Reporting the ** unweighted ** statistical metrics
Affinity input data = data/curation_different_heterodimer.csv
PDB data directory = ../data/PDBBind_hydrogen
Clustering file = cluster/cluster.align.different_heterodimer
Force dimer? = false
Ignore hetatom? = false
seed = 1731678965
Num permutations (p-value) = 1000
Num fold = 5
Num trial = 100
Forest size = 100
Forest data bag = 0.5
Forest feature bag = 1
Forest leaf = 1
All training points are equally weighted
Using histogram features
Min histogram distance = 0
Max histogram distance = 12
Num histogram bins = 1
There are 21 amino acid types: 'ALA' 'ARG' 'ASN' 'ASP' 'CYS' 'GLN' 'GLU' 'GLY' 'HIS' 'ILE' 'LEU' 'LYS' 'MET' 'PHE' 'PRO' 'SER' 'THR' 'TRP' 'TYR' 'VAL' 'UNKNOWN'
../data/PDBBind_hydrogen/4wb2.pdb contains 1 protein chain(s): A; DNA or other non-protein chain?
../data/PDBBind_hydrogen/4r8i.pdb contains 1 protein chain(s): A; DNA or other non-protein chain?
Found 1305 protein complexes in ../data/PDBBind_hydrogen
Atom table has 36 entries
Atom type inventory:
	H	3557566
	C	2243346
	O	678343
	N	608363
	S	18583
	P	337
	CA	310
	ZN	238
	SE	207
	MG	142
	NA	68
	FE	38
	CD	35
	F	32
	NI	20
	MN	16
	K	14
	HG	14
	CS	8
	CL	8
	AL	8
	U	5
	CO	5
	AS	5
	PB	4
	Y	3
	CU	3
	V	1
	SR	1
	PT	1
	MO	1
	BR	1
	B	1
Computing hydrogen bond donor atoms ...done.
Computing interface hydrogen bond acceptor atoms ...done.
Removing 1043 PDB records that do not have corresponding affinity values
Read a total of 87 cluster configurations
Found 262 PDB files with associated affinity values
Affinity measurement summary:
	262 Kd affinities
	0 Ki affinities
	0 IC50 affinities
	0 computational scores
Structure summary:
	238 X-ray structures
	24 NMR structures
	0 predicted structures
min_cluster_distance	number_of_clusters	ave_baseline_r	stdev_baseline_r	baseline_p_value	ave_baseline_RMSE	stdev_baseline_RMSE	ave_baseline_R2	stdev_baseline_R2	ave_model_r	stdev_model_r	model_p_value	ave_model_RMSE	stdev_model_RMSE	ave_model_R2	stdev_model_R2	ave_model_R2(baseline)	stdev_model_R2(baseline)
0.496951	196	0.168191	0.0419774	0.07188	3.33465	0.0532831	-0.0177077	0.0326143	0.234113	0.0376821	0.00782	3.3017	0.0589507	0.00223738	0.0356405	0.0186658	0.045513
0.51051	190	0.114104	0.0428675	0.23253	3.38906	0.0519417	-0.0511707	0.0322618	0.230641	0.038446	0.01169	3.30592	0.0588455	-0.00030864	0.0356732	0.0475903	0.0428731
0.514433	189	0.117196	0.0416532	0.21752	3.3821	0.0531397	-0.0468687	0.0329214	0.236477	0.0412016	0.01148	3.29717	0.0635291	0.00492277	0.0384007	0.0487651	0.0424098
0.515561	188	0.109593	0.0439679	0.25382	3.39623	0.0557924	-0.0556614	0.0347463	0.232385	0.036004	0.01053	3.30415	0.0548877	0.000798358	0.0331688	0.0525908	0.0414838
0.583641	187	0.0884224	0.0430682	0.35152	3.41772	0.0556212	-0.0690591	0.0349049	0.231453	0.0346129	0.01239	3.30847	0.0525714	-0.00178841	0.0318646	0.0620308	0.0403614
0.584325	181	0.0834955	0.0476993	0.39627	3.42032	0.0595463	-0.0707273	0.0372982	0.228113	0.0348126	0.01413	3.31273	0.0546177	-0.00439228	0.0331752	0.0609683	0.0417787
0.600824	180	0.0654762	0.0481674	0.47322	3.44302	0.060476	-0.0849904	0.0381598	0.226537	0.0355199	0.01409	3.31509	0.0570684	-0.00584594	0.0347723	0.0719071	0.0435429
0.625477	175	0.0583829	0.0392553	0.51213	3.44766	0.0494492	-0.0878078	0.0313034	0.226905	0.0397329	0.01515	3.31463	0.0610644	-0.00561439	0.0370526	0.0747663	0.0438743
0.648632	172	0.0563874	0.0470162	0.54241	3.44955	0.0582346	-0.0890863	0.03674	0.231329	0.0375264	0.01394	3.30634	0.0574099	-0.000548804	0.0349939	0.0802106	0.0455379
0.656961	170	0.0560291	0.0496302	0.53758	3.44585	0.0607748	-0.0867752	0.0382975	0.225398	0.0333109	0.01311	3.31635	0.051564	-0.00655915	0.0313519	0.0727825	0.0410134
0.660272	169	0.0465228	0.0505803	0.56802	3.45892	0.0624924	-0.0950557	0.0395907	0.222348	0.0386328	0.01903	3.32005	0.0591365	-0.00888185	0.0361159	0.0776558	0.043332
0.66131	167	0.0419539	0.0465008	0.58228	3.46657	0.0576751	-0.0998464	0.0367074	0.221699	0.0351683	0.01807	3.32212	0.0541442	-0.0100853	0.0329941	0.0806597	0.0414559
0.672928	166	0.04642	0.0437696	0.57829	3.46152	0.0585775	-0.0966597	0.0372257	0.218882	0.0349942	0.01958	3.3282	0.0568675	-0.0138169	0.0347213	0.0745789	0.0426289
0.682628	164	0.038314	0.044697	0.62602	3.47031	0.0551217	-0.102198	0.0349869	0.216193	0.0405182	0.02556	3.32873	0.0612749	-0.0141874	0.0375792	0.0790317	0.0425587
0.684876	159	0.0461999	0.0462412	0.56803	3.46185	0.0555011	-0.0968341	0.0353003	0.218122	0.0374986	0.02191	3.33338	0.0587401	-0.0169913	0.035787	0.0719796	0.0411924
0.720086	158	0.0469802	0.0537274	0.54439	3.45479	0.0679817	-0.0925077	0.0431084	0.21788	0.0384909	0.02026	3.33063	0.0600963	-0.0153301	0.0366144	0.0692731	0.0480875
0.775018	156	0.0460237	0.0462126	0.59049	3.45792	0.0580049	-0.0943697	0.0366388	0.214623	0.0391834	0.02349	3.33773	0.0626372	-0.0196894	0.038209	0.0674039	0.0424171
0.782454	150	0.0577766	0.0482108	0.5149	3.44322	0.0571852	-0.0850812	0.0361867	0.223254	0.0359963	0.01739	3.32389	0.0594982	-0.0112222	0.0363461	0.0670493	0.0455201
0.787747	148	0.0489933	0.0488342	0.56161	3.45379	0.0608297	-0.0917909	0.0385972	0.218528	0.0415833	0.02392	3.33077	0.0655244	-0.0154741	0.0400084	0.0688936	0.0461138
0.79112	147	0.0513401	0.0503088	0.54942	3.4524	0.0620098	-0.0909267	0.0391998	0.217465	0.0390841	0.02255	3.33385	0.0627361	-0.0173237	0.0384393	0.0664365	0.0451145
0.808978	145	0.0442726	0.0492081	0.60216	3.45675	0.0582837	-0.0936353	0.0368374	0.219217	0.0372236	0.01815	3.32864	0.0573351	-0.0140861	0.0348597	0.0717107	0.0442563
0.813637	142	0.0459339	0.0516223	0.56366	3.45821	0.0633036	-0.0946169	0.0402412	0.222901	0.0334123	0.01655	3.32652	0.0543552	-0.0127645	0.0331327	0.0736811	0.0423918
0.825243	141	0.0401045	0.0493711	0.58969	3.46233	0.0598339	-0.0971816	0.0380189	0.22362	0.0388408	0.02087	3.32261	0.0598817	-0.0104448	0.0364982	0.0779278	0.0467418
0.837477	138	0.0391454	0.0456399	0.62988	3.46461	0.0526258	-0.0985554	0.0333415	0.225956	0.0389017	0.02056	3.32023	0.0616473	-0.00901919	0.0375887	0.0807797	0.0414249
0.840781	133	0.046717	0.0484563	0.56463	3.45362	0.0616551	-0.0916935	0.039039	0.229252	0.0370056	0.01492	3.31507	0.0599056	-0.00586868	0.0365736	0.0776274	0.0431879
0.848329	132	0.0438728	0.047862	0.59254	3.45938	0.0567163	-0.0952855	0.0359691	0.232145	0.0318342	0.01153	3.31015	0.0523714	-0.00280545	0.0319018	0.0834642	0.0414205
0.854049	130	0.0549064	0.044127	0.55214	3.44518	0.053773	-0.0862832	0.033921	0.223052	0.0370157	0.01872	3.33038	0.0639779	-0.0152218	0.0392503	0.0644701	0.0470894
0.873883	129	0.0455879	0.0488449	0.57313	3.45867	0.0594581	-0.0948649	0.0377626	0.225692	0.0355861	0.0155	3.31904	0.0562944	-0.0082357	0.0342372	0.0780721	0.0438907
0.874939	115	0.0380384	0.0484263	0.6114	3.46605	0.0613527	-0.0995569	0.0390111	0.236657	0.0309415	0.00552	3.30387	0.0494009	0.00101978	0.029958	0.0904319	0.0399791
0.883291	114	0.0413301	0.0484575	0.59037	3.45978	0.0573351	-0.0955401	0.0362976	0.239929	0.0290031	0.00427	3.29931	0.0468852	0.00379671	0.0282433	0.0896595	0.0401376
0.884546	103	0.0552614	0.0522096	0.52469	3.43882	0.0578649	-0.0823147	0.03638	0.236432	0.0404688	0.01172	3.30247	0.0683245	0.00166696	0.0413751	0.0765717	0.0488857
0.894768	102	0.0493683	0.0499421	0.53289	3.44625	0.0602231	-0.0870246	0.0379944	0.237228	0.036504	0.00958	3.30663	0.0638585	-0.000798174	0.0386998	0.0782948	0.0461519
0.901129	99	0.055342	0.0503533	0.53767	3.44044	0.0558693	-0.0833154	0.0349899	0.242418	0.037325	0.00764	3.29991	0.0668856	0.00322878	0.0404585	0.0790114	0.0459516
0.913226	85	0.0689177	0.0441738	0.47099	3.44246	0.0549485	-0.0845771	0.0346729	0.262185	0.0260152	0.00286	3.28169	0.0500816	0.0143835	0.0301789	0.0902742	0.0410885
0.914447	59	-0.0130207	0.074428	0.67003	3.50706	0.0685753	-0.125809	0.0443465	0.268456	0.0330549	0.03177	3.28517	0.0878743	0.0118143	0.0537492	0.120923	0.0581867
0.940103	58	-0.00881968	0.0660769	0.67389	3.50598	0.0667214	-0.125097	0.0427727	0.268327	0.0282538	0.02725	3.28253	0.0694871	0.0136652	0.0421597	0.122065	0.0505066
0.940209	56	-0.0275554	0.0799003	0.59774	3.53031	0.0832086	-0.140982	0.0539893	0.249754	0.039353	0.04485	3.31117	0.0736253	-0.00367116	0.0449301	0.118306	0.0579786
0.949532	35	-0.119357	0.0620438	0.42951	3.51576	0.0678131	-0.131393	0.043893	0.238502	0.0304875	0.19307	3.42811	0.137813	-0.0770186	0.0882358	0.0462369	0.090985
0.959935	28	-0.134775	0.0532383	0.43514	3.56868	0.087972	-0.165984	0.0584834	0.219549	0.0435772	0.21311	3.37325	0.113936	-0.0423273	0.0713481	0.10418	0.0719953
0.969311	13	-0.129564	0.0394054	0.61042	3.43449	0.100486	-0.080212	0.0654109	0.221216	0.0393661	0.32244	3.26944	0.0612671	0.0216129	0.036971	0.0914199	0.0575781
0.969739	10	-0.0976706	0.0208197	0.78165	3.83806	0.0778744	-0.348389	0.054967	0.230824	0.0392269	0.38121	3.33935	0.174537	-0.0231093	0.111657	0.240667	0.0810217
0.977171	5	-0.0840783	0.0105335	0.73283	3.36073	0.0259295	-0.033488	0.0160918	0.0485763	0.0064349	0.84584	3.33887	0.0210811	-0.0200677	0.0129213	0.0127478	0.0197357

accession	log(Kd)	ave predict log(Kd)	stdev predict log(Kd)
2gww	-22.9305	-15.8463	0.67989
2hrk	-18.526	-14.3998	0.571422
2hsq	-18.8347	-16.575	1.094
2jki	-10.0543	-15.6502	0.938094
2kgx	-11.6183	-13.8598	0.685422
2kt5	-10.4833	-13.8424	0.569147
2kwj	-14.5087	-14.5391	0.79082
2kwk	-12.9826	-13.2545	0.817303
2kwo	-9.96749	-14.5356	0.684464
2kxh	-11.1765	-14.275	0.66451
2leh	-19.5293	-15.3958	0.797774
2lox	-15.4762	-12.8655	0.652285
2lqc	-14.2463	-13.9021	0.680417
2lww	-16.6802	-18.1214	1.07334
2lz6	-11.3306	-13.5576	0.731982
2m04	-18.4207	-15.7354	0.510046
2m0g	-16.2924	-15.7758	0.453798
2m5b	-13.932	-15.6722	0.855959
2mcn	-13.1737	-14.3004	0.675104
2mur	-11.5898	-13.8467	0.619101
2n73	-14.9549	-14.3158	0.592876
2rf9	-11.2506	-15.4384	0.579588
2rnr	-15.7126	-14.3154	0.738395
2v52	-13.1737	-15.7665	0.381535
2w80	-19.337	-17.7258	0.657086
2w81	-19.337	-16.4088	0.60475
2wd5	-17.6322	-15.7894	0.607193
2wel	-15.0195	-17.1163	0.553228
2wfx	-18.0842	-13.9143	0.772124
2wg3	-16.4246	-14.4862	0.933504
2wg4	-16.4206	-13.9364	0.860378
2wh6	-17.8329	-16.113	0.709455
2wy3	-16.5336	-16.0853	0.434385
2x2d	-12.0072	-14.0434	1.07888
2xbb	-11.4176	-15.4367	0.65711
2xpx	-15.7126	-15.0384	0.571248
3aaa	-17.6787	-19.6191	0.90198
3au4	-14.4504	-14.2075	0.740376
3d1m	-13.5531	-14.8782	1.09406
3eab	-11.3306	-16.195	0.712374
3egg	-18.5599	-19.0519	0.952324
3fpu	-22.8435	-16.4048	0.410732
3g3a	-14.6595	-16.7669	0.618792
3g3b	-17.1969	-16.2309	0.70553
3gni	-18.2384	-18.4605	0.764448
3k2m	-18.7774	-14.9429	0.772678
3kyi	-8.43102	-13.4854	0.741324
3o34	-11.6408	-14.5571	0.741365
3ona	-14.2012	-13.8099	0.696157
3oxu	-11.991	-15.7028	0.794728
3qi2	-16.9166	-16.3424	0.607494
3r85	-10.0946	-15.8042	0.813448
3rdz	-19.7337	-15.2467	0.636119
3rea	-15.5359	-15.2621	0.749817
3reb	-16.1589	-14.4908	0.696102
3sku	-16.4748	-15.6273	0.665451
3sri	-15.6173	-16.66	0.482007
3sua	-10.8763	-14.7462	0.625964
3t04	-16.772	-14.5775	0.744978
3t6g	-17.3221	-16.6131	0.521364
3tkl	-14.6595	-15.8831	0.382194
3tu3	-16.6802	-16.157	0.473253
3ula	-19.6795	-12.345	0.738571
3vep	-11.4834	-16.3669	0.852351
3wa5	-17.3875	-16.0293	0.661438
3wdg	-20.5409	-16.0607	0.488765
3wo3	-16.4892	-17.3404	0.550379
3znz	-15.4452	-19.2896	1.28237
3zwl	-15.6481	-15.8116	0.678249
3zwz	-17.7126	-17.177	0.557185
3zyi	-18.7354	-16.0796	0.479404
3zyj	-18.6564	-16.4936	0.471574
4afq	-19.8478	-16.3222	0.765824
4afz	-20.8286	-14.8141	0.562581
4ag2	-18.8987	-16.0266	0.618521
4ap2	-17.7275	-16.5437	0.404556
4apx	-12.7508	-16.1996	0.478894
4aqe	-12.94	-16.4368	0.490324
4ayd	-14.014	-16.4456	0.572182
4aye	-12.6125	-16.7645	0.560135
4ayi	-19.6936	-17.8656	0.763529
4b93	-12.9826	-13.9886	0.757621
4bru	-15.4249	-15.7954	0.715036
4brw	-16.8112	-16.1641	0.867293
4c5g	-13.786	-14.8416	0.697099
4cdk	-13.1737	-16.5805	0.439449
4cj0	-16.1383	-15.5003	0.774955
4cj1	-16.8521	-14.0224	0.58436
4cj2	-18.3254	-15.4781	0.649484
4cmm	-14.0387	-15.822	0.677945
4cu4	-13.6332	-16.568	0.887226
4d0n	-10.9196	-16.384	0.443321
4etp	-14.8098	-16.2804	0.561033
4gla	-10.2516	-16.0317	0.745224
4glv	-19.6517	-15.5767	0.631908
4gn3	-12.2895	-16.1059	0.811166
4gn4	-15.1899	-15.9951	0.795936
4gn5	-17.2861	-16.0214	0.641482
4h3p	-13.1224	-13.6576	0.776145
4ic7	-14.6595	-16.5739	0.493828
4iyp	-15.0195	-15.358	0.667603
4jw2	-19.4149	-15.4775	0.672238
4jw3	-13.4439	-15.6104	0.718495
4k1r	-11.4931	-16.256	0.532885
4k81	-12.5346	-13.2565	0.66474
4kbb	-15.5303	-14.1503	0.561346
4kfz	-16.18	-16.5932	0.797679
4l0p	-18.526	-15.3509	0.649918
4llo	-11.2353	-14.2454	0.560707
4lqw	-9.27222	-14.7845	0.774738
4lyl	-17.2893	-15.7131	0.397095
4mit	-15.5415	-15.5523	0.783259
4msm	-12.7169	-15.9595	0.592927
4nl9	-15.2058	-13.4282	0.714192
4ovn	-16.8946	-15.7775	0.506353
4pbv	-12.94	-15.8239	0.479499
4pbw	-17.0857	-16.3516	0.514618
4pbz	-16.8112	-15.1636	0.676684
4pc0	-15.4249	-14.9476	0.648108
4pw9	-11.2128	-14.4378	0.548811
4pz6	-15.3762	-13.0133	0.787582
4qlp	-22.1929	-18.92	0.999283
4qzv	-10.2404	-15.7723	0.674776
4rt6	-18.143	-16.5471	0.555951
4u0q	-13.5531	-17.0373	0.654784
4uem	-18.867	-17.2256	0.594854
4ui1	-15.903	-13.0039	0.660041
4v0m	-14.8711	-13.6364	0.68521
4v0n	-14.8711	-13.5702	0.685032
4v0o	-14.8711	-13.5533	0.674425
4v2c	-10.9251	-16.0929	0.57532
4w6w	-19.4507	-13.9987	0.848619
4w6x	-19.065	-14.6629	0.70939
4wem	-11.8986	-14.8217	0.667317
4wen	-16.1181	-15.4076	0.983445
4weu	-12.075	-13.3839	0.7534
4xl5	-20.3868	-17.0974	0.66702
4xvp	-19.2882	-16.2407	0.541181
4xxb	-13.4235	-15.1794	0.654002
4y5o	-13.479	-16.0516	0.622309
4y61	-14.8483	-15.1167	0.453596
4yc7	-13.1789	-16.2331	0.429048
